selling_price,km_driven,fuel,seller_type,transmission,owner,engine,max_power,seats,mileage,car_age
292000,70000,1,1,1,0,1399.0,68.05,5.0,20.0,10
390000,80000,1,1,1,0,2179.0,138.03,7.0,13.93,13
550000,44000,3,1,1,0,1196.0,86.8,5.0,18.16,9
385000,25000,3,1,1,0,998.0,67.04,5.0,23.1,11
800000,25000,3,1,1,0,1591.0,121.3,5.0,15.29,9
675000,10000,3,1,1,0,1197.0,81.8,5.0,21.21,6
1525000,50000,1,1,1,0,2179.0,153.86,7.0,17.6,7
950000,30000,1,1,1,0,1498.0,98.96,5.0,23.0,7
610000,50000,1,1,1,2,1396.0,88.73,5.0,21.19,10
525000,120000,1,1,1,0,1396.0,88.73,5.0,22.54,13
375000,80000,1,1,1,0,2523.0,62.1,7.0,15.96,10
580000,90000,1,1,1,0,1461.0,83.8,5.0,20.45,10
434999,50000,3,1,1,2,1197.0,83.11,5.0,20.4,10
350000,2136,3,1,1,0,999.0,67.0,5.0,22.5,5
730000,250000,1,1,1,0,2494.0,100.0,7.0,12.99,13
600000,35000,3,1,1,0,1197.0,81.83,5.0,18.6,10
1050000,120000,1,1,1,0,2494.0,100.6,7.0,12.99,10
735000,70000,1,1,1,0,1248.0,74.0,5.0,27.39,8
1050000,18000,1,0,1,0,1461.0,108.45,5.0,19.6,7
420000,110000,1,1,1,2,1248.0,73.74,7.0,18.2,9
800000,60000,1,1,1,0,1248.0,88.5,5.0,23.65,8
2000000,60000,1,1,0,0,2982.0,168.5,7.0,12.55,10
600000,147000,1,1,1,2,1248.0,74.0,5.0,26.59,9
1900000,130000,1,1,0,0,2982.0,168.5,7.0,12.55,10
500000,99500,1,1,1,4,1991.0,147.9,7.0,11.5,14
200000,110000,1,1,1,2,1405.0,71.0,5.0,17.0,14
370000,35000,3,1,1,0,1198.0,67.04,5.0,19.49,9
260000,110000,1,1,1,2,1493.0,110.0,5.0,16.2,15
280000,100000,1,1,1,0,1198.0,77.0,6.0,25.32,9
610000,21000,3,1,1,0,1373.0,93.7,7.0,16.02,11
300000,60000,1,1,1,2,1498.0,90.0,5.0,23.5,12
140000,40000,1,1,1,0,1405.0,70.0,5.0,16.6,15
229999,50000,3,1,1,0,1086.0,68.05,5.0,19.81,17
200000,65000,3,1,1,2,998.0,66.1,5.0,19.0,15
200000,80000,3,1,1,0,998.0,67.1,5.0,18.9,14
560000,119000,1,1,1,0,1582.0,126.2,5.0,23.9,10
750000,80000,1,1,1,0,1248.0,88.5,7.0,24.52,9
585000,90000,1,1,1,0,1248.0,74.0,5.0,25.2,8
760000,20000,3,1,1,0,1591.0,121.4,5.0,17.01,9
430000,80000,1,1,1,2,1248.0,74.0,5.0,25.2,11
480000,44665,1,1,1,0,1198.0,77.0,6.0,25.32,5
643000,10000,1,1,1,0,1493.0,113.4,5.0,20.8,6
500000,60000,3,1,1,0,1197.0,81.86,5.0,20.14,7
425000,22000,3,1,1,0,1198.0,86.8,5.0,18.5,9
250000,25000,3,1,1,0,796.0,47.3,5.0,22.74,11
285000,70000,1,1,1,0,793.0,47.0,5.0,27.62,9
160000,123000,3,1,1,4,1298.0,85.8,5.0,17.5,17
250000,70000,1,1,1,2,1598.0,103.6,5.0,20.54,14
170000,70000,3,1,1,2,1199.0,79.4,5.0,18.6,12
409999,45000,1,1,1,0,1364.0,67.06,5.0,23.59,12
400000,40000,3,1,0,0,1197.0,82.0,5.0,18.9,10
700000,30000,1,1,1,0,1248.0,74.02,5.0,28.4,6
350000,90000,3,1,0,0,1799.0,130.0,5.0,12.9,18
660000,34000,3,1,1,2,1373.0,91.1,7.0,17.5,9
268000,25000,3,1,1,0,796.0,47.3,5.0,24.7,8
270000,50000,3,1,1,0,796.0,47.3,5.0,22.74,9
300000,50000,1,1,1,0,936.0,57.6,5.0,25.44,12
450000,90000,3,1,1,0,1199.0,84.0,5.0,23.84,8
220000,70000,1,1,1,2,936.0,57.6,5.0,25.44,13
250000,146000,1,1,1,2,2179.0,138.0,7.0,13.93,16
300000,85000,3,1,1,2,1196.0,70.0,5.0,15.6,13
88000,201850,1,1,1,2,1396.0,52.8,5.0,17.88,16
561000,30000,1,1,1,0,1248.0,74.0,5.0,26.59,9
755000,15000,1,1,1,0,1248.0,74.02,5.0,28.4,7
235000,25000,3,1,1,0,799.0,53.64,5.0,22.7,8
165000,90000,3,1,1,0,998.0,67.1,5.0,20.92,14
190000,80000,1,1,1,2,1248.0,73.9,5.0,19.3,17
110000,50000,1,1,1,0,1396.0,53.5,5.0,17.2,14
320000,80000,1,1,1,2,2523.0,63.0,8.0,13.6,13
330000,110000,1,1,1,2,1248.0,81.83,5.0,19.44,15
540000,38000,3,1,1,0,1197.0,81.83,5.0,18.6,9
180000,60000,3,1,1,0,814.0,55.2,5.0,21.1,12
450000,30000,3,1,1,0,1197.0,85.8,5.0,17.5,13
450000,30000,3,1,1,0,1197.0,85.8,5.0,19.1,11
200000,50000,3,1,1,0,1199.0,76.8,5.0,18.6,10
425000,42000,3,1,1,0,1199.0,84.0,5.0,23.84,8
400000,30000,3,1,1,0,1199.0,82.4,5.0,18.2,9
125000,60000,3,1,1,4,796.0,46.3,5.0,19.7,16
1600000,14000,1,1,1,0,1956.0,170.0,5.0,17.1,7
900000,22000,3,1,1,0,1497.0,117.3,5.0,17.4,10
450000,90000,1,1,1,0,1598.0,103.6,5.0,20.54,13
210000,46000,3,1,1,0,998.0,67.1,5.0,20.92,14
801000,20000,3,1,1,0,1197.0,81.83,5.0,18.6,7
317000,15000,1,1,1,0,1405.0,70.0,7.0,15.42,11
600000,40000,3,1,1,2,1373.0,93.7,7.0,16.02,10
330000,30000,3,1,1,2,1197.0,82.85,5.0,18.5,11
320000,15000,3,1,1,2,814.0,55.2,5.0,21.1,8
160000,50000,3,1,1,0,1248.0,81.83,5.0,19.44,15
120000,110000,3,1,1,2,1341.0,83.0,5.0,15.3,18
130000,70000,3,1,1,2,796.0,46.3,5.0,19.7,16
220000,80000,3,1,1,0,1199.0,82.4,5.0,18.2,10
229999,50000,1,1,1,4,1248.0,81.83,5.0,19.44,17
340000,110000,3,1,1,0,1193.0,88.7,5.0,17.57,10
200000,70000,1,1,1,2,1399.0,67.0,5.0,19.68,12
140000,50000,3,1,1,2,796.0,46.3,5.0,19.7,23
1000000,190000,1,1,1,0,2494.0,100.6,8.0,12.99,12
495000,100000,1,1,1,2,2523.0,63.0,7.0,13.6,15
236000,60000,3,1,1,0,796.0,47.3,5.0,22.74,10
390000,40000,3,1,1,0,998.0,67.04,5.0,20.51,10
275000,90000,1,1,1,2,1248.0,73.9,5.0,19.3,16
775000,32000,1,0,1,0,1248.0,88.5,5.0,24.3,8
1800000,30000,1,1,0,0,2755.0,171.5,7.0,11.36,9
850000,58000,1,1,1,0,1582.0,126.2,5.0,19.67,9
750000,5000,1,1,1,0,1248.0,88.5,5.0,24.3,7
570000,25000,3,1,1,0,1197.0,81.83,5.0,18.6,7
580000,32000,3,1,1,0,1197.0,81.86,5.0,18.9,7
484999,30000,3,1,1,0,1199.0,88.7,5.0,18.7,9
700000,43000,3,0,1,0,1497.0,117.3,7.0,15.4,8
415000,60000,3,0,1,0,1497.0,113.42,5.0,17.7,13
325000,50000,3,1,0,0,1198.0,76.0,5.0,19.34,10
550000,14200,3,1,1,0,1196.0,86.8,5.0,18.16,7
300000,10000,3,1,1,0,814.0,55.2,5.0,21.1,8
217000,25000,3,1,1,0,799.0,53.64,5.0,22.7,7
700000,19100,3,1,1,0,1194.0,94.68,5.0,19.0,7
466000,25000,3,1,0,1,1086.0,68.0,5.0,20.3,6
484999,54000,1,0,1,0,1498.0,98.96,5.0,23.0,11
670000,35000,1,1,1,0,1461.0,84.8,5.0,22.71,7
500000,20000,3,1,1,2,1197.0,81.86,5.0,18.9,7
675000,52000,1,1,1,0,1248.0,88.5,5.0,23.65,9
220000,120000,1,1,1,2,1396.0,90.0,5.0,23.0,14
1650000,50000,1,1,1,0,1956.0,170.0,5.0,17.1,8
630000,120000,1,1,1,2,1248.0,88.8,7.0,20.77,12
250000,90000,1,1,1,2,1248.0,90.0,5.0,18.8,15
120000,120000,3,1,1,4,998.0,67.1,5.0,18.9,21
300000,101500,1,1,1,2,1498.0,103.52,5.0,21.14,10
525000,75000,1,1,0,0,1582.0,126.3,5.0,22.32,12
204999,97500,3,1,1,0,1248.0,0.0,5.0,19.44,14
1100000,100000,1,1,1,0,1997.0,120.0,7.0,15.4,9
480000,55735,1,1,1,2,1461.0,108.45,5.0,19.01,13
605000,80000,1,1,1,2,2179.0,140.0,7.0,15.1,11
250000,50000,3,1,1,2,796.0,47.3,5.0,24.7,9
245000,70000,1,1,1,2,1399.0,68.1,5.0,20.0,12
210000,76000,3,1,1,1,1197.0,78.9,5.0,20.36,13
730000,1500,3,1,1,0,1197.0,81.8,5.0,21.21,5
500000,76000,1,1,1,0,2523.0,62.1,7.0,15.96,13
400000,40000,3,1,1,0,998.0,67.04,5.0,20.51,10
280000,60000,3,1,1,2,814.0,55.2,5.0,21.1,10
561000,170000,1,1,1,4,2494.0,102.0,8.0,12.8,16
950000,181491,1,0,1,0,2477.0,175.56,7.0,13.5,12
375000,53319,1,0,1,0,936.0,56.3,5.0,25.44,9
700000,40906,1,0,1,0,1498.0,108.62,5.0,21.66,8
375000,31711,3,0,1,2,1496.0,88.7,5.0,17.6,13
270000,43755,3,0,1,2,814.0,55.2,5.0,21.1,13
300000,66693,3,0,1,0,799.0,53.3,5.0,25.17,9
225000,59549,3,0,1,0,998.0,67.1,5.0,19.0,15
1350000,94385,1,0,1,0,2494.0,100.6,8.0,12.99,10
200000,73730,3,0,1,0,998.0,67.1,5.0,18.2,15
400000,221889,1,0,1,0,1582.0,126.32,5.0,22.32,14
500000,116104,1,0,1,0,1498.0,98.6,5.0,25.8,12
500000,150546,3,0,1,0,1197.0,81.8,5.0,22.0,10
1500000,148120,1,0,1,0,2755.0,174.5,7.0,14.24,12
555000,20000,3,1,1,2,1499.0,110.0,5.0,15.8,10
580000,30000,3,1,0,0,1197.0,81.86,5.0,18.9,7
337000,142000,1,1,1,4,2179.0,138.1,7.0,13.7,14
175000,20000,1,1,1,0,1948.0,68.0,10.0,12.2,14
180000,120000,1,1,1,2,1248.0,90.0,5.0,18.8,16
200000,80000,3,1,1,0,1086.0,68.05,5.0,19.81,14
260000,60000,1,1,1,0,1405.0,69.01,5.0,19.09,9
350000,25000,3,1,1,0,999.0,67.0,5.0,23.01,9
409999,50000,1,1,1,2,2523.0,63.0,7.0,13.6,14
655000,126000,1,1,1,0,1493.0,100.0,7.0,18.49,8
370000,170000,1,1,1,0,1248.0,74.0,5.0,26.59,10
200000,24000,3,1,1,0,796.0,47.3,5.0,22.74,12
800000,100000,1,1,1,2,1248.0,88.5,7.0,24.52,8
550000,10000,3,1,1,0,1199.0,83.81,5.0,24.0,6
300000,70000,1,1,1,2,1399.0,68.0,5.0,20.0,13
220000,40000,3,1,1,0,796.0,34.2,8.0,16.8,8
196000,110000,3,1,1,0,998.0,67.1,5.0,18.9,14
135000,80000,3,1,1,2,1086.0,68.05,5.0,19.81,17
299000,16500,3,1,1,0,1193.0,88.7,5.0,17.57,10
300000,30000,3,1,1,0,998.0,67.05,5.0,23.95,8
720000,80000,1,1,1,0,1248.0,88.5,7.0,24.52,8
650000,50000,1,1,1,4,2179.0,147.94,7.0,14.1,9
300000,25000,3,1,1,0,998.0,67.05,5.0,23.95,9
750000,20000,1,1,1,0,1186.0,73.97,5.0,24.0,6
260000,60000,3,1,1,0,799.0,53.3,5.0,25.17,9
300000,70000,1,1,1,2,1248.0,74.0,5.0,22.9,14
600000,50000,1,1,1,2,2523.0,62.1,7.0,15.96,11
275000,100000,3,1,0,2,2997.0,218.0,5.0,9.0,21
250000,52000,3,1,1,0,998.0,67.05,5.0,23.95,10
420000,80000,1,1,1,0,1248.0,74.0,5.0,23.4,11
235000,50000,3,1,1,0,814.0,55.2,5.0,21.1,10
1100000,60000,1,1,1,0,2179.0,120.0,7.0,15.4,9
360000,25000,3,1,1,0,998.0,67.05,5.0,23.95,6
380000,50000,1,1,1,2,1120.0,70.0,5.0,24.0,11
650000,125000,1,1,1,0,1498.0,98.59,5.0,22.77,9
350000,80000,3,1,1,0,998.0,67.04,5.0,20.51,9
700000,70000,1,1,1,0,2523.0,63.0,9.0,15.96,8
270000,90000,1,1,1,4,1396.0,90.0,5.0,23.0,15
450000,50000,1,1,1,0,1248.0,74.0,5.0,22.95,8
630000,101000,1,1,1,0,2498.0,105.0,6.0,16.55,9
229999,168000,1,1,1,0,2498.0,112.0,7.0,14.0,15
270000,40000,3,1,1,0,998.0,67.1,5.0,18.9,14
135000,28900,3,1,1,2,1172.0,65.0,5.0,0.0,16
275000,20000,3,1,1,0,998.0,67.1,5.0,18.9,13
634000,165000,1,1,1,0,1493.0,100.0,7.0,18.49,10
235000,98500,3,1,1,2,998.0,66.1,5.0,19.0,13
275000,98000,3,1,1,4,1197.0,78.9,5.0,20.36,17
700000,40000,1,1,1,2,2498.0,105.0,6.0,16.55,11
400000,90000,1,1,1,0,1248.0,92.0,5.0,20.3,12
215000,90000,3,1,1,4,796.0,46.3,5.0,19.7,13
150000,110000,1,1,1,2,1493.0,110.0,5.0,17.1,16
950000,77800,1,1,1,0,1248.0,88.5,5.0,25.1,7
730000,100000,1,1,1,0,1493.0,100.0,7.0,18.49,10
135000,120000,1,1,1,2,1405.0,71.0,5.0,19.0,13
350000,80000,3,1,1,2,1197.0,82.0,5.0,19.1,9
535000,21000,3,1,1,2,1198.0,82.0,6.0,18.15,7
455000,100000,3,1,1,2,1197.0,85.8,5.0,19.0,7
655000,25000,3,1,1,0,1197.0,81.8,5.0,21.21,6
800000,30000,1,1,1,4,1498.0,98.96,5.0,23.0,6
1100000,25000,3,1,0,0,1496.0,105.5,5.0,17.8,7
3000000,40000,1,1,0,0,2143.0,204.0,5.0,13.0,9
1225000,160000,1,1,0,0,2982.0,169.0,7.0,11.5,13
340000,51492,3,1,1,0,1198.0,82.0,6.0,18.15,7
300000,72000,1,1,1,2,1598.0,103.6,5.0,20.54,14
370000,60000,3,1,1,0,1196.0,86.8,5.0,18.16,9
330000,136000,1,1,1,2,2523.0,62.1,7.0,15.96,12
238000,60000,3,1,1,0,1086.0,62.1,5.0,17.92,11
72000,110000,3,1,1,2,1248.0,81.83,5.0,19.44,19
200000,90000,3,1,1,0,1086.0,62.1,5.0,17.92,12
320000,91000,1,1,1,1,1461.0,84.8,5.0,22.71,11
114999,90000,3,1,1,1,1086.0,62.1,5.0,17.92,16
320000,50000,3,1,1,2,998.0,67.04,5.0,20.51,10
210000,20000,3,1,1,0,1086.0,68.05,5.0,19.81,15
200000,120000,1,1,1,0,2489.0,95.0,8.0,14.0,14
135000,150000,3,1,1,2,1061.0,67.0,5.0,18.9,16
350000,52000,1,1,1,0,1405.0,69.01,5.0,19.09,10
350000,167000,1,1,1,2,2523.0,63.0,8.0,13.6,11
680000,40000,1,1,1,0,1248.0,74.02,5.0,28.4,8
200000,190000,1,1,1,2,1248.0,75.0,5.0,17.8,15
300000,50000,3,1,1,0,999.0,67.0,5.0,23.01,9
270000,70000,1,1,1,2,2498.0,112.0,7.0,14.0,14
225000,80000,3,1,1,2,998.0,67.1,5.0,18.9,13
250000,120000,1,1,1,0,2523.0,63.0,8.0,13.6,17
590000,40000,1,1,1,2,1493.0,100.0,7.0,18.49,10
290000,17000,3,1,1,0,814.0,55.2,5.0,21.1,10
100000,180000,3,1,1,2,998.0,67.1,5.0,19.0,15
395000,50000,3,1,1,0,998.0,67.04,5.0,23.1,9
195000,65000,3,1,1,2,814.0,55.2,5.0,21.1,11
45000,10000,3,1,1,4,624.0,35.0,4.0,26.0,14
270000,70000,1,1,1,2,2523.0,63.0,8.0,13.6,16
600000,90000,1,1,1,2,2499.0,72.4,9.0,13.58,11
715000,50000,1,1,1,0,1396.0,88.73,5.0,22.54,10
600000,10000,3,1,1,0,1197.0,81.86,5.0,18.6,6
875000,25000,1,1,1,0,1493.0,100.0,7.0,18.49,6
420000,100000,1,1,1,2,2179.0,115.0,5.0,13.5,14
325000,70000,3,1,0,2,2354.0,152.0,5.0,10.1,18
385000,30000,3,1,1,0,1198.0,67.06,5.0,20.63,8
300000,40000,3,1,1,0,1198.0,82.0,6.0,18.15,9
335000,135000,1,1,1,0,1396.0,88.76,5.0,21.9,13
300000,35000,3,1,1,0,998.0,67.04,5.0,23.1,11
80000,120000,3,1,1,2,1495.0,94.0,5.0,13.2,21
400000,120000,1,1,1,0,2523.0,62.1,7.0,15.96,13
168000,190000,1,1,1,2,1396.0,69.0,5.0,19.09,13
550000,120000,1,1,1,0,2523.0,62.1,9.0,15.96,9
300000,120000,1,1,1,2,1248.0,81.83,5.0,19.44,13
320000,175000,1,1,1,4,2523.0,63.0,7.0,13.6,14
320000,175000,1,1,1,4,2523.0,63.0,9.0,15.96,14
350000,25000,3,1,1,2,1498.0,97.7,5.0,16.95,14
280000,80000,1,1,1,0,1248.0,88.76,5.0,21.02,12
550000,70000,1,1,1,2,1120.0,71.0,5.0,24.4,8
500000,10000,3,1,1,0,1197.0,81.86,5.0,20.14,7
700000,6000,3,1,1,0,1194.0,94.68,5.0,19.0,6
380000,90000,1,1,1,2,1598.0,103.5,5.0,20.5,12
340000,110000,1,1,1,2,2523.0,63.0,9.0,15.96,13
160000,120000,1,1,1,4,2523.0,63.0,9.0,13.6,18
750000,50000,1,1,1,0,2494.0,100.6,7.0,12.99,11
531000,20000,3,1,0,0,1197.0,81.86,5.0,18.9,7
300000,35000,3,1,1,0,999.0,67.0,5.0,23.01,8
350000,60000,1,1,1,2,1498.0,88.8,5.0,20.14,11
150000,68000,3,1,1,1,1199.0,79.4,5.0,18.6,15
450000,30000,3,1,1,0,1197.0,81.8,5.0,20.4,10
1625000,54000,1,1,1,0,2179.0,140.0,7.0,16.0,8
140000,65000,3,1,1,4,1248.0,81.83,5.0,19.44,19
250000,80000,1,1,1,4,1248.0,81.83,5.0,19.44,21
85000,120000,1,1,1,4,1405.0,68.0,5.0,16.8,19
450000,30000,3,1,1,0,1197.0,81.86,5.0,18.9,7
170000,55113,3,1,1,0,1248.0,81.83,5.0,19.44,14
360000,50000,1,1,1,0,1047.0,69.0,5.0,27.28,8
390000,6000,3,1,1,0,998.0,67.05,5.0,23.95,5
145000,50000,3,1,1,2,1196.0,73.0,7.0,15.37,14
540000,90000,1,1,1,4,2179.0,120.0,8.0,12.05,13
290000,126000,1,1,1,4,2494.0,102.0,8.0,12.8,17
300000,90000,1,1,1,0,1396.0,69.0,5.0,25.0,12
565000,80000,3,1,1,0,1196.0,86.8,5.0,18.16,8
441000,70000,1,1,1,2,2609.0,120.0,7.0,10.5,14
50000,80000,3,1,1,2,1248.0,81.83,5.0,19.44,22
180000,80000,3,1,1,2,814.0,55.2,5.0,21.1,14
200000,80000,3,1,1,2,814.0,55.2,5.0,21.1,12
85000,150000,3,1,1,2,796.0,46.3,5.0,19.7,20
67500,110000,1,1,1,1,1396.0,52.8,5.0,17.88,19
700000,110000,1,1,1,2,1248.0,88.5,5.0,24.3,9
275000,80000,1,1,1,1,1199.0,73.9,5.0,22.07,15
600000,20000,3,1,1,0,1197.0,81.86,5.0,18.9,6
250000,120000,1,1,1,0,2489.0,95.0,8.0,13.0,14
600000,120000,1,1,1,0,2523.0,63.0,9.0,15.96,9
200000,80000,1,1,1,2,1248.0,91.2,5.0,20.4,15
425000,91500,1,1,1,2,1120.0,70.0,5.0,24.0,10
420000,120000,1,1,1,2,1248.0,73.9,5.0,19.3,13
321000,100000,1,1,1,2,1396.0,90.0,5.0,23.0,13
350000,120000,1,1,1,1,2498.0,112.0,8.0,14.0,13
490000,80000,3,1,1,0,1198.0,86.7,5.0,17.8,8
680000,90000,1,1,1,0,2523.0,75.0,7.0,15.4,10
298000,70000,3,1,1,0,998.0,67.05,5.0,23.95,9
80000,110000,3,1,1,2,1248.0,81.83,5.0,19.44,26
450000,150000,1,1,1,1,2179.0,115.0,5.0,13.5,14
400000,60000,3,1,0,2,1248.0,81.83,5.0,19.44,15
250000,40000,1,1,1,0,1248.0,74.0,5.0,22.3,13
1075000,110000,1,1,0,4,2953.0,156.0,7.0,12.8,12
500000,20000,3,1,1,0,1197.0,82.0,5.0,18.9,8
681000,10000,3,1,1,0,1194.0,94.68,5.0,19.0,6
650000,90000,1,1,1,2,2179.0,140.0,7.0,15.1,11
80000,70000,3,1,1,2,1150.0,74.9,5.0,15.26,17
290000,120000,1,1,1,0,2523.0,63.0,7.0,13.6,16
220000,120000,1,1,1,2,2179.0,120.0,8.0,10.5,19
120000,90000,3,1,1,2,1086.0,62.0,5.0,0.0,16
229999,80000,3,1,1,0,799.0,53.0,5.0,22.7,8
150000,132478,1,1,1,2,2523.0,63.0,7.0,13.6,22
500000,45000,3,1,1,0,1197.0,85.8,5.0,19.1,11
175000,120000,1,1,1,0,1396.0,69.0,5.0,19.09,12
720000,10000,3,1,1,0,1194.0,94.68,5.0,19.0,6
100000,51000,3,1,1,0,796.0,37.0,4.0,16.1,13
250000,105000,3,1,0,2,1799.0,130.0,5.0,12.9,16
810000,100000,1,1,1,0,2179.0,140.0,7.0,15.1,11
165000,30000,3,1,1,4,796.0,46.3,5.0,19.7,15
409999,60000,1,1,1,2,1994.0,105.3,10.0,12.2,9
430000,86000,1,1,1,2,1248.0,74.0,5.0,22.9,12
300000,15000,3,1,1,0,1198.0,67.0,7.0,20.62,10
350000,137500,1,1,1,4,1248.0,73.9,5.0,19.3,14
400000,60000,3,1,1,0,999.0,67.0,5.0,23.01,7
420000,70000,1,1,1,0,1248.0,73.74,7.0,18.2,9
430000,5000,3,1,1,0,998.0,67.04,5.0,20.51,10
573000,30000,3,1,1,0,1197.0,81.8,5.0,20.4,8
210000,40000,3,1,1,0,814.0,55.2,5.0,21.1,10
600000,60000,1,1,1,0,1461.0,108.45,5.0,19.01,10
150000,70000,3,1,1,4,1497.0,78.0,5.0,17.7,17
550000,15000,3,1,1,0,1199.0,84.0,5.0,20.3,6
320000,110000,1,1,1,2,1248.0,73.9,5.0,19.3,14
80000,70000,3,1,1,1,796.0,37.0,4.0,16.1,25
800000,10000,1,1,1,0,1498.0,98.63,5.0,27.4,6
500000,60000,3,1,1,0,1373.0,93.7,7.0,16.02,12
229999,110000,1,1,1,2,1248.0,90.0,5.0,18.8,14
630000,35000,3,1,1,0,1197.0,81.83,5.0,18.6,10
190000,70000,3,1,1,2,796.0,34.2,8.0,16.8,9
450000,100000,1,1,1,2,2523.0,63.0,7.0,13.6,14
95000,120000,3,1,1,0,796.0,46.3,5.0,19.7,17
101000,90000,3,1,1,1,796.0,35.0,8.0,19.7,16
500000,70000,1,1,1,2,1498.0,98.6,5.0,25.8,9
1019999,88000,1,1,1,2,2494.0,100.6,7.0,12.99,11
244000,38000,3,1,1,0,814.0,55.2,5.0,21.1,13
250000,90000,3,1,1,2,998.0,67.04,5.0,20.51,12
660000,60000,3,1,1,0,1197.0,83.1,5.0,21.4,9
270000,60000,3,1,1,0,1197.0,80.0,5.0,18.5,15
280000,156060,1,1,1,0,1248.0,73.94,5.0,23.2,13
1050000,60000,1,1,1,0,1582.0,126.2,5.0,19.67,8
525000,70000,3,1,1,0,1197.0,83.14,5.0,20.85,8
850000,35000,1,1,1,0,1582.0,126.2,5.0,23.9,8
1165000,50000,1,1,1,0,1997.0,140.0,7.0,16.0,9
345000,50000,3,1,1,2,1197.0,85.8,5.0,18.6,13
95000,100000,3,1,1,2,1086.0,63.0,5.0,17.8,18
241000,15000,3,1,1,0,796.0,47.3,5.0,22.74,10
235000,20000,3,1,1,0,796.0,47.3,5.0,22.74,10
615000,80000,1,1,1,0,1498.0,98.59,5.0,22.77,10
350000,110000,1,1,1,2,1461.0,64.1,5.0,20.8,11
350000,35000,3,1,1,0,998.0,67.04,5.0,20.51,11
380000,35000,3,1,1,0,998.0,67.04,5.0,20.51,11
400000,140000,1,1,1,0,2956.0,69.01,7.0,14.07,8
220000,40000,3,1,1,0,998.0,67.1,5.0,19.0,15
270000,110000,1,1,1,4,2179.0,120.0,7.0,14.4,17
275000,70000,3,1,1,2,1197.0,85.8,5.0,18.5,13
125000,100000,1,1,1,2,1405.0,71.0,5.0,17.0,16
360000,20000,3,1,1,0,1086.0,68.05,5.0,19.81,10
550000,15000,3,1,1,0,1197.0,81.86,5.0,18.9,6
200000,70000,3,1,1,2,1388.0,68.0,5.0,16.6,14
327000,20000,3,1,1,0,1198.0,82.0,6.0,18.15,9
425000,15000,3,1,1,0,1086.0,68.05,5.0,19.81,9
620000,107000,1,1,1,0,1248.0,74.02,5.0,28.4,8
130000,54000,1,1,1,2,1248.0,75.0,5.0,18.4,14
120000,58000,3,1,1,0,796.0,46.3,5.0,19.7,16
400000,110000,1,1,1,2,2179.0,120.0,8.0,12.05,14
185000,90000,1,1,1,1,1493.0,110.0,5.0,16.8,18
204999,43000,3,1,1,2,998.0,68.05,5.0,20.3,10
625000,43000,1,1,1,0,1248.0,74.02,5.0,28.4,8
600000,60000,1,1,1,0,1248.0,88.8,7.0,20.77,12
150000,150000,3,1,1,0,1396.0,85.0,5.0,12.8,14
229999,46000,3,1,1,0,1199.0,84.8,5.0,18.2,12
220000,10000,3,1,1,0,796.0,34.2,8.0,16.8,7
576000,35000,3,1,1,0,1197.0,81.83,5.0,18.6,9
265000,50000,3,1,1,0,799.0,53.3,5.0,25.17,9
50000,60000,3,1,1,4,1248.0,81.83,5.0,19.44,20
300000,80000,1,1,1,0,1582.0,126.32,5.0,22.32,14
420000,110000,1,1,1,0,1047.0,69.0,5.0,24.7,8
750000,14000,1,1,1,0,1248.0,88.76,7.0,20.77,10
165000,60000,0,1,1,2,796.0,47.3,5.0,30.46,13
290000,28000,3,1,1,0,799.0,53.3,5.0,25.17,8
160000,57000,3,1,1,0,814.0,55.2,5.0,21.1,14
695000,50000,1,1,1,0,1248.0,74.0,5.0,26.59,8
231000,70000,2,1,1,0,998.0,58.2,5.0,26.2,13
1050000,60000,1,1,1,0,1364.0,87.2,5.0,21.43,10
400000,70000,3,1,1,0,1197.0,82.85,5.0,18.5,12
500000,40000,3,1,1,0,1197.0,81.83,5.0,18.6,9
150000,120000,1,1,1,2,1248.0,88.8,5.0,21.12,15
400000,140000,1,1,1,2,2179.0,118.3,7.0,14.02,9
120000,100000,1,1,1,2,1405.0,70.0,5.0,17.0,15
480000,120000,1,1,1,2,2179.0,118.3,7.0,14.02,11
200000,120000,1,1,1,2,1405.0,69.01,5.0,19.09,12
300000,64000,1,1,1,2,1399.0,67.0,5.0,17.8,13
350000,25000,3,1,1,0,998.0,67.04,5.0,23.1,10
580000,12000,3,1,1,0,999.0,72.0,7.0,20.0,6
200000,70000,1,1,1,2,936.0,57.6,5.0,25.44,13
750000,120000,1,1,1,0,2179.0,120.0,5.0,11.0,9
261000,90000,3,1,1,0,799.0,53.3,5.0,25.17,9
371000,40000,3,1,1,0,1199.0,82.4,5.0,18.2,10
320000,300000,1,1,1,4,2523.0,63.0,7.0,13.6,15
204999,120000,1,1,1,2,1396.0,69.0,5.0,19.09,13
110000,90000,3,1,1,2,1495.0,94.0,5.0,13.2,22
150000,100000,1,1,1,1,1399.0,68.0,5.0,17.7,16
625000,90000,1,1,1,2,2523.0,62.1,7.0,15.96,9
1300000,50000,1,1,1,2,1997.0,120.0,7.0,15.4,8
900000,168000,1,1,1,0,1968.0,141.0,5.0,20.6,10
180000,110000,1,1,1,2,1399.0,68.0,5.0,20.0,15
421000,120000,1,1,1,2,2523.0,63.0,7.0,13.6,15
900000,40000,1,1,1,0,1498.0,98.6,5.0,25.5,8
165000,110000,3,1,1,2,1497.0,78.0,5.0,17.7,19
